"cohort_count","person_years","gender","age_group","calendar_year","incidence_rate","cohort_id","database_id"
5,22918.439425051336,"Male","40-49",2007,0.21816494165543734,2,"SUBSET_AURUM"
7,11931.498973305956,"Male","50-59",2007,0.5866823620117577,2,"SUBSET_AURUM"
-5,6754.872005475701,"Male","60-69",2007,-0.7402064755552511,2,"SUBSET_AURUM"
-5,3611.252566735113,"Male","70-79",2007,-1.3845611481338276,2,"SUBSET_AURUM"
0,483.0965092402464,"Male","80-89",2007,0,2,"SUBSET_AURUM"
0,-5,"Male","90-99",2007,0,2,"SUBSET_AURUM"
0,8834.403832991102,"Male","0-9",2008,0,2,"SUBSET_AURUM"
0,16942.18754277892,"Male","10-19",2008,0,2,"SUBSET_AURUM"
-5,12494.004106776181,"Male","20-29",2008,-0.40019196066121243,2,"SUBSET_AURUM"
5,18795.915126625598,"Male","30-39",2008,0.2660152467339664,2,"SUBSET_AURUM"
8,24555.950718685832,"Male","40-49",2008,0.32578661244471413,2,"SUBSET_AURUM"
6,13373.207392197124,"Male","50-59",2008,0.4486582630507043,2,"SUBSET_AURUM"
-5,7294.25325119781,"Male","60-69",2008,-0.6854711274493981,2,"SUBSET_AURUM"
-5,4097.215605749487,"Male","70-79",2008,-1.2203409537403074,2,"SUBSET_AURUM"
0,675.1978097193703,"Male","80-89",2008,0,2,"SUBSET_AURUM"
0,5.152635181382615,"Male","90-99",2008,0,2,"SUBSET_AURUM"
0,7075.739904175222,"Male","0-9",2009,0,2,"SUBSET_AURUM"
0,18134.715947980836,"Male","10-19",2009,0,2,"SUBSET_AURUM"
-5,13383.737166324436,"Male","20-29",2009,-0.3735877309800119,2,"SUBSET_AURUM"
-5,19170.893908282,"Male","30-39",2009,-0.2608120426684931,2,"SUBSET_AURUM"
-5,25919.71252566735,"Male","40-49",2009,-0.19290337402657076,2,"SUBSET_AURUM"
6,14909.724845995894,"Male","50-59",2009,0.40242191334680066,2,"SUBSET_AURUM"
-5,7853.968514715948,"Male","60-69",2009,-0.6366208357764003,2,"SUBSET_AURUM"
5,4512.785763175907,"Male","70-79",2009,1.1079630769977462,2,"SUBSET_AURUM"
0,896.9911019849418,"Male","80-89",2009,0,2,"SUBSET_AURUM"
0,12.646132785763175,"Male","90-99",2009,0,2,"SUBSET_AURUM"
0,5096.892539356605,"Male","0-9",2010,0,2,"SUBSET_AURUM"
0,19391.35934291581,"Male","10-19",2010,0,2,"SUBSET_AURUM"
-5,14525.63175906913,"Male","20-29",2010,-0.3442191075013472,2,"SUBSET_AURUM"
-5,19626.182067077345,"Male","30-39",2010,-0.25476172507272477,2,"SUBSET_AURUM"
9,27501.552361396305,"Male","40-49",2010,0.3272542539319789,2,"SUBSET_AURUM"
5,16683.58110882957,"Male","50-59",2010,0.2996958487140279,2,"SUBSET_AURUM"
7,8502.105407255305,"Male","60-69",2010,0.8233254781840886,2,"SUBSET_AURUM"
-5,4913.281314168378,"Male","70-79",2010,-1.0176498515526786,2,"SUBSET_AURUM"
-5,1174.4394250513346,"Male","80-89",2010,-4.257350267155286,2,"SUBSET_AURUM"
0,23.983572895277206,"Male","90-99",2010,0,2,"SUBSET_AURUM"
0,2927.055441478439,"Male","0-9",2011,0,2,"SUBSET_AURUM"
0,20774.27241615332,"Male","10-19",2011,0,2,"SUBSET_AURUM"
5,15901.377138945927,"Male","20-29",2011,0.31443817452476575,2,"SUBSET_AURUM"
-5,20177.771389459274,"Male","30-39",2011,-0.24779743528128012,2,"SUBSET_AURUM"
6,28823.94250513347,"Male","40-49",2011,0.20816028199235465,2,"SUBSET_AURUM"
5,18805.385352498288,"Male","50-59",2011,0.265881283806596,2,"SUBSET_AURUM"
-5,9129.207392197126,"Male","60-69",2011,-0.547692673109122,2,"SUBSET_AURUM"
5,5283.906913073238,"Male","70-79",2011,0.9462695089554273,2,"SUBSET_AURUM"
0,1529.7111567419577,"Male","80-89",2011,0,2,"SUBSET_AURUM"
0,46.06160164271047,"Male","90-99",2011,0,2,"SUBSET_AURUM"
0,695.8329911019849,"Male","0-9",2012,0,2,"SUBSET_AURUM"
0,22074.0424366872,"Male","10-19",2012,0,2,"SUBSET_AURUM"
-5,17439.35112936345,"Male","20-29",2012,-0.28670791492816877,2,"SUBSET_AURUM"
6,21253.22381930185,"Male","30-39",2012,0.2823101121511219,2,"SUBSET_AURUM"
11,30107.81930184805,"Male","40-49",2012,0.3653535943509801,2,"SUBSET_AURUM"
5,21028.049281314168,"Male","50-59",2012,0.23777764323783818,2,"SUBSET_AURUM"
-5,9928.208076659823,"Male","60-69",2012,-0.5036155529167923,2,"SUBSET_AURUM"
7,5795.726214921287,"Male","70-79",2012,1.2077865206914487,2,"SUBSET_AURUM"
0,1903.129363449692,"Male","80-89",2012,0,2,"SUBSET_AURUM"
0,88.22176591375771,"Male","90-99",2012,0,2,"SUBSET_AURUM"
-5,21611.35934291581,"Male","10-19",2013,-0.23135981039707235,2,"SUBSET_AURUM"
5,18995.93429158111,"Male","20-29",2013,0.2632142185402258,2,"SUBSET_AURUM"
7,22370.45311430527,"Male","30-39",2013,0.31291274987736833,2,"SUBSET_AURUM"
9,31067.195071868584,"Male","40-49",2013,0.2896946434713548,2,"SUBSET_AURUM"
7,23278.507871321013,"Male","50-59",2013,0.30070655897253445,2,"SUBSET_AURUM"
9,10789.500342231348,"Male","60-69",2013,0.8341442805069446,2,"SUBSET_AURUM"
6,6263.64681724846,"Male","70-79",2013,0.9579084158253551,2,"SUBSET_AURUM"
-5,2338.7049965776864,"Male","80-89",2013,-2.1379353134818992,2,"SUBSET_AURUM"
0,135.23887748117727,"Male","90-99",2013,0,2,"SUBSET_AURUM"
-5,20290.409308692677,"Male","10-19",2014,-0.24642184018722257,2,"SUBSET_AURUM"
-5,21034.945927446955,"Male","20-29",2014,-0.2376996840042202,2,"SUBSET_AURUM"
13,24036.985626283367,"Male","30-39",2014,0.5408332060483109,2,"SUBSET_AURUM"
10,32109.634496919916,"Male","40-49",2014,0.31143300621996306,2,"SUBSET_AURUM"
14,25974.858316221766,"Male","50-59",2014,0.5389827282044017,2,"SUBSET_AURUM"
-5,11961.14442162902,"Male","60-69",2014,-0.41802020139131774,2,"SUBSET_AURUM"
5,6814.603696098563,"Male","70-79",2014,0.7337183823121741,2,"SUBSET_AURUM"
5,2832.082135523614,"Male","80-89",2014,1.765485519393514,2,"SUBSET_AURUM"
0,213.637234770705,"Male","90-99",2014,0,2,"SUBSET_AURUM"
0,-5,"Male","100-109",2014,0,2,"SUBSET_AURUM"
-5,18957.615331964407,"Male","10-19",2015,-0.2637462524925014,2,"SUBSET_AURUM"
9,23140.366872005477,"Male","20-29",2015,0.38893073950732954,2,"SUBSET_AURUM"
5,26154.028747433265,"Male","30-39",2015,0.19117513589529475,2,"SUBSET_AURUM"
10,33273.49212867899,"Male","40-49",2015,0.3005395394425952,2,"SUBSET_AURUM"
20,28811.98083504449,"Male","50-59",2015,0.694155674839047,2,"SUBSET_AURUM"
8,13348.358658453113,"Male","60-69",2015,0.5993246214532781,2,"SUBSET_AURUM"
5,7363.676933607118,"Male","70-79",2015,0.6790086046796102,2,"SUBSET_AURUM"
-5,3413.995893223819,"Male","80-89",2015,-1.4645594653245249,2,"SUBSET_AURUM"
0,322.75154004106776,"Male","90-99",2015,0,2,"SUBSET_AURUM"
0,-5,"Male","100-109",2015,0,2,"SUBSET_AURUM"
0,17352.45722108145,"Male","10-19",2016,0,2,"SUBSET_AURUM"
-5,25905.478439425053,"Male","20-29",2016,-0.1930093671765813,2,"SUBSET_AURUM"
11,28482.781656399726,"Male","30-39",2016,0.38619823487389043,2,"SUBSET_AURUM"
11,34538.85557837098,"Male","40-49",2016,0.31848188991208065,2,"SUBSET_AURUM"
15,31568.405201916496,"Male","50-59",2016,0.47515862470902903,2,"SUBSET_AURUM"
16,14896.974674880219,"Male","60-69",2016,1.074043579263093,2,"SUBSET_AURUM"
6,8108.646132785763,"Male","70-79",2016,0.7399508995392147,2,"SUBSET_AURUM"
-5,4099.258042436687,"Male","80-89",2016,-1.2197329244069477,2,"SUBSET_AURUM"
-5,467.22518822724163,"Male","90-99",2016,-10.701477844058738,2,"SUBSET_AURUM"
0,-5,"Male","100-109",2016,0,2,"SUBSET_AURUM"
-5,15478.795345653662,"Male","10-19",2017,-0.3230225536513709,2,"SUBSET_AURUM"
5,28882.088980150584,"Male","20-29",2017,0.17311767176661927,2,"SUBSET_AURUM"
11,31341.13620807666,"Male","30-39",2017,0.35097642685861796,2,"SUBSET_AURUM"
20,35703.7234770705,"Male","40-49",2017,0.5601656648737019,2,"SUBSET_AURUM"
20,34159.3401779603,"Male","50-59",2017,0.5854914028141578,2,"SUBSET_AURUM"
13,16493.106091718,"Male","60-69",2017,0.7882081111773082,2,"SUBSET_AURUM"
16,9034.620123203285,"Male","70-79",2017,1.7709654398094485,2,"SUBSET_AURUM"
-5,4792.553045859001,"Male","80-89",2017,-1.0432852703258535,2,"SUBSET_AURUM"
-5,696.0109514031485,"Male","90-99",2017,-7.18379501058147,2,"SUBSET_AURUM"
0,5.9958932238193015,"Male","100-109",2017,0,2,"SUBSET_AURUM"
0,13507.397672826832,"Male","10-19",2018,0,2,"SUBSET_AURUM"
-5,32702.732375085558,"Male","20-29",2018,-0.15289242325846844,2,"SUBSET_AURUM"
11,34601.05954825462,"Male","30-39",2018,0.3179093398761216,2,"SUBSET_AURUM"
23,37266.41204654346,"Male","40-49",2018,0.6171777409446987,2,"SUBSET_AURUM"
10,36875.40041067762,"Male","50-59",2018,0.2711834960063079,2,"SUBSET_AURUM"
15,18651.441478439425,"Male","60-69",2018,0.8042273846415359,2,"SUBSET_AURUM"
13,9948.462696783025,"Male","70-79",2018,1.3067345575114568,2,"SUBSET_AURUM"
-5,5640.416153319644,"Male","80-89",2018,-0.8864594143567351,2,"SUBSET_AURUM"
-5,1038.0889801505818,"Male","90-99",2018,-4.816542797010249,2,"SUBSET_AURUM"
0,10.789869952087612,"Male","100-109",2018,0,2,"SUBSET_AURUM"
-5,11394.370978781655,"Male","10-19",2019,-0.43881316566845935,2,"SUBSET_AURUM"
9,37766.392881587955,"Male","20-29",2019,0.23830711151627407,2,"SUBSET_AURUM"
13,38572.290212183434,"Male","30-39",2019,0.3370295081906706,2,"SUBSET_AURUM"
19,39405.64818617386,"Male","40-49",2019,0.4821643818732177,2,"SUBSET_AURUM"
21,39737.58521560575,"Male","50-59",2019,0.5284669384427737,2,"SUBSET_AURUM"
14,21078.9787816564,"Male","60-69",2019,0.6641687979772174,2,"SUBSET_AURUM"
10,11028.96372347707,"Male","70-79",2019,0.9067034991431931,2,"SUBSET_AURUM"
7,6571.411362080767,"Male","80-89",2019,1.0652201809176538,2,"SUBSET_AURUM"
-5,1514.050650239562,"Male","90-99",2019,-3.3023994271320256,2,"SUBSET_AURUM"
0,28.733744010951405,"Male","100-109",2019,0,2,"SUBSET_AURUM"
-5,8049.41273100616,"Male","10-19",2020,-0.6211633279456662,2,"SUBSET_AURUM"
6,40980.062970568106,"Male","20-29",2020,0.14641265935362768,2,"SUBSET_AURUM"
12,40598.25872689938,"Male","30-39",2020,0.29557917941069484,2,"SUBSET_AURUM"
19,40399.87953456536,"Male","40-49",2020,0.4702984320471541,2,"SUBSET_AURUM"
24,41597.54140999316,"Male","50-59",2020,0.5769571755083193,2,"SUBSET_AURUM"
26,23216.213552361394,"Male","60-69",2020,1.1199069969510793,2,"SUBSET_AURUM"
19,11315.701574264203,"Male","70-79",2020,1.6790828103148756,2,"SUBSET_AURUM"
15,6493.382614647502,"Male","80-89",2020,2.3100440695060267,2,"SUBSET_AURUM"
-5,1716.643394934976,"Male","90-99",2020,-2.9126608442689363,2,"SUBSET_AURUM"
0,47.214236824093085,"Male","100-109",2020,0,2,"SUBSET_AURUM"
-5,414.0533880903491,"Male","10-19",2021,-12.075737438257523,2,"SUBSET_AURUM"
-5,4061.820670773443,"Male","20-29",2021,-1.230975073807951,2,"SUBSET_AURUM"
5,4081.1115674195757,"Male","30-39",2021,1.2251564107965378,2,"SUBSET_AURUM"
6,4006.116358658453,"Male","40-49",2021,1.4977098673212896,2,"SUBSET_AURUM"
-5,4239.950718685832,"Male","50-59",2021,-1.1792589894888554,2,"SUBSET_AURUM"
-5,2514.5462012320327,"Male","60-69",2021,-1.988430356757887,2,"SUBSET_AURUM"
5,1108.8815879534566,"Male","70-79",2021,4.509047723687036,2,"SUBSET_AURUM"
-5,551.3566050650239,"Male","80-89",2021,-9.068541038717271,2,"SUBSET_AURUM"
0,147.99726214921287,"Male","90-99",2021,0,2,"SUBSET_AURUM"
0,5.0513347022587265,"Male","100-109",2021,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1917,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1918,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1919,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1920,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1921,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1922,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1923,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1924,0,2,"SUBSET_AURUM"
0,-5,"Female","0-9",1925,0,2,"SUBSET_AURUM"
0,5.9958932238193015,"Female","0-9",1926,0,2,"SUBSET_AURUM"
0,5.158110882956879,"Female","0-9",1927,0,2,"SUBSET_AURUM"
0,-5,"Female","10-19",1927,0,2,"SUBSET_AURUM"
0,9.111567419575634,"Female","0-9",1928,0,2,"SUBSET_AURUM"
0,-5,"Female","10-19",1928,0,2,"SUBSET_AURUM"
0,15.540041067761807,"Female","0-9",1929,0,2,"SUBSET_AURUM"
0,-5,"Female","10-19",1929,0,2,"SUBSET_AURUM"
0,20.720054757015742,"Female","0-9",1930,0,2,"SUBSET_AURUM"
0,-5,"Female","10-19",1930,0,2,"SUBSET_AURUM"
0,24.70362765229295,"Female","0-9",1931,0,2,"SUBSET_AURUM"
0,-5,"Female","10-19",1931,0,2,"SUBSET_AURUM"
0,30.483230663928815,"Female","0-9",1932,0,2,"SUBSET_AURUM"
0,-5,"Female","10-19",1932,0,2,"SUBSET_AURUM"
0,35.71252566735113,"Female","0-9",1933,0,2,"SUBSET_AURUM"
0,-5,"Female","10-19",1933,0,2,"SUBSET_AURUM"
0,39.60027378507871,"Female","0-9",1934,0,2,"SUBSET_AURUM"
0,-5,"Female","10-19",1934,0,2,"SUBSET_AURUM"
0,41.12251882272416,"Female","0-9",1935,0,2,"SUBSET_AURUM"
0,6.995208761122519,"Female","10-19",1935,0,2,"SUBSET_AURUM"
0,46.182067077344286,"Female","0-9",1936,0,2,"SUBSET_AURUM"
0,7.014373716632443,"Female","10-19",1936,0,2,"SUBSET_AURUM"
0,48.5284052019165,"Female","0-9",1937,0,2,"SUBSET_AURUM"
0,8.993839835728952,"Female","10-19",1937,0,2,"SUBSET_AURUM"
0,-5,"Female","20-29",1937,0,2,"SUBSET_AURUM"
0,49.62354551676933,"Female","0-9",1938,0,2,"SUBSET_AURUM"
0,17.21013004791239,"Female","10-19",1938,0,2,"SUBSET_AURUM"
0,-5,"Female","20-29",1938,0,2,"SUBSET_AURUM"
0,54.064339493497606,"Female","0-9",1939,0,2,"SUBSET_AURUM"
0,24.744695414099933,"Female","10-19",1939,0,2,"SUBSET_AURUM"
0,-5,"Female","20-29",1939,0,2,"SUBSET_AURUM"
0,58.04243668720055,"Female","0-9",1940,0,2,"SUBSET_AURUM"
0,34.06981519507187,"Female","10-19",1940,0,2,"SUBSET_AURUM"
0,-5,"Female","20-29",1940,0,2,"SUBSET_AURUM"
0,59.1047227926078,"Female","0-9",1941,0,2,"SUBSET_AURUM"
0,43.03353867214237,"Female","10-19",1941,0,2,"SUBSET_AURUM"
0,-5,"Female","20-29",1941,0,2,"SUBSET_AURUM"
0,62.37371663244353,"Female","0-9",1942,0,2,"SUBSET_AURUM"
0,48.65434633812457,"Female","10-19",1942,0,2,"SUBSET_AURUM"
0,-5,"Female","20-29",1942,0,2,"SUBSET_AURUM"
0,62.27789185489391,"Female","0-9",1943,0,2,"SUBSET_AURUM"
0,61.42094455852156,"Female","10-19",1943,0,2,"SUBSET_AURUM"
0,-5,"Female","20-29",1943,0,2,"SUBSET_AURUM"
0,66.23956194387407,"Female","0-9",1944,0,2,"SUBSET_AURUM"
0,72.84052019164956,"Female","10-19",1944,0,2,"SUBSET_AURUM"
0,9.51129363449692,"Female","20-29",1944,0,2,"SUBSET_AURUM"
0,73.63449691991786,"Female","0-9",1945,0,2,"SUBSET_AURUM"
0,80.32580424366871,"Female","10-19",1945,0,2,"SUBSET_AURUM"
0,17.987679671457904,"Female","20-29",1945,0,2,"SUBSET_AURUM"
0,78.94592744695414,"Female","0-9",1946,0,2,"SUBSET_AURUM"
0,89.93292265571526,"Female","10-19",1946,0,2,"SUBSET_AURUM"
0,25.73579739904175,"Female","20-29",1946,0,2,"SUBSET_AURUM"
0,78.37645448323066,"Female","0-9",1947,0,2,"SUBSET_AURUM"
0,93.10882956878851,"Female","10-19",1947,0,2,"SUBSET_AURUM"
0,38.554414784394254,"Female","20-29",1947,0,2,"SUBSET_AURUM"
0,-5,"Female","30-39",1947,0,2,"SUBSET_AURUM"
0,185.33607118412047,"Female","0-9",1948,0,2,"SUBSET_AURUM"
0,162.61738535249827,"Female","10-19",1948,0,2,"SUBSET_AURUM"
0,75.80013689253936,"Female","20-29",1948,0,2,"SUBSET_AURUM"
0,-5,"Female","30-39",1948,0,2,"SUBSET_AURUM"
0,310.7542778918549,"Female","0-9",1949,0,2,"SUBSET_AURUM"
0,261.6208076659822,"Female","10-19",1949,0,2,"SUBSET_AURUM"
0,117.6125941136208,"Female","20-29",1949,0,2,"SUBSET_AURUM"
0,7.5893223819301845,"Female","30-39",1949,0,2,"SUBSET_AURUM"
0,330.25598904859686,"Female","0-9",1950,0,2,"SUBSET_AURUM"
0,283.2306639288159,"Female","10-19",1950,0,2,"SUBSET_AURUM"
0,147.65776865160848,"Female","20-29",1950,0,2,"SUBSET_AURUM"
0,11.991786447638603,"Female","30-39",1950,0,2,"SUBSET_AURUM"
0,350.48049281314167,"Female","0-9",1951,0,2,"SUBSET_AURUM"
0,289.70020533880904,"Female","10-19",1951,0,2,"SUBSET_AURUM"
0,187.79192334017796,"Female","20-29",1951,0,2,"SUBSET_AURUM"
0,13.990417522245037,"Female","30-39",1951,0,2,"SUBSET_AURUM"
0,372.2984257357974,"Female","0-9",1952,0,2,"SUBSET_AURUM"
0,306.8117727583847,"Female","10-19",1952,0,2,"SUBSET_AURUM"
0,228,"Female","20-29",1952,0,2,"SUBSET_AURUM"
0,19.37303216974675,"Female","30-39",1952,0,2,"SUBSET_AURUM"
0,379.6851471594798,"Female","0-9",1953,0,2,"SUBSET_AURUM"
0,331.26078028747435,"Female","10-19",1953,0,2,"SUBSET_AURUM"
0,271.0198494182067,"Female","20-29",1953,0,2,"SUBSET_AURUM"
0,27.980835044490075,"Female","30-39",1953,0,2,"SUBSET_AURUM"
0,394.06160164271046,"Female","0-9",1954,0,2,"SUBSET_AURUM"
0,353.7960301163587,"Female","10-19",1954,0,2,"SUBSET_AURUM"
0,308.9253935660507,"Female","20-29",1954,0,2,"SUBSET_AURUM"
0,44.17522245037645,"Female","30-39",1954,0,2,"SUBSET_AURUM"
0,425.4811772758385,"Female","0-9",1955,0,2,"SUBSET_AURUM"
0,369.60985626283366,"Female","10-19",1955,0,2,"SUBSET_AURUM"
0,353.1745379876797,"Female","20-29",1955,0,2,"SUBSET_AURUM"
0,67.14579055441479,"Female","30-39",1955,0,2,"SUBSET_AURUM"
0,-5,"Female","40-49",1955,0,2,"SUBSET_AURUM"
0,452.6789869952088,"Female","0-9",1956,0,2,"SUBSET_AURUM"
0,396.5092402464066,"Female","10-19",1956,0,2,"SUBSET_AURUM"
0,396.9637234770705,"Female","20-29",1956,0,2,"SUBSET_AURUM"
0,93.67008898015058,"Female","30-39",1956,0,2,"SUBSET_AURUM"
0,-5,"Female","40-49",1956,0,2,"SUBSET_AURUM"
0,484.43258042436685,"Female","0-9",1957,0,2,"SUBSET_AURUM"
0,407.9233401779603,"Female","10-19",1957,0,2,"SUBSET_AURUM"
0,441.88911704312113,"Female","20-29",1957,0,2,"SUBSET_AURUM"
0,128.50650239561944,"Female","30-39",1957,0,2,"SUBSET_AURUM"
0,-5,"Female","40-49",1957,0,2,"SUBSET_AURUM"
0,539.9863107460643,"Female","0-9",1958,0,2,"SUBSET_AURUM"
0,423.1567419575633,"Female","10-19",1958,0,2,"SUBSET_AURUM"
0,468.7091033538672,"Female","20-29",1958,0,2,"SUBSET_AURUM"
0,187.6002737850787,"Female","30-39",1958,0,2,"SUBSET_AURUM"
0,6.951403148528406,"Female","40-49",1958,0,2,"SUBSET_AURUM"
0,602.3819301848049,"Female","0-9",1959,0,2,"SUBSET_AURUM"
0,440.643394934976,"Female","10-19",1959,0,2,"SUBSET_AURUM"
0,501.24024640657086,"Female","20-29",1959,0,2,"SUBSET_AURUM"
0,243.75359342915812,"Female","30-39",1959,0,2,"SUBSET_AURUM"
0,9.99315537303217,"Female","40-49",1959,0,2,"SUBSET_AURUM"
0,686.9212867898699,"Female","0-9",1960,0,2,"SUBSET_AURUM"
0,461.7221081451061,"Female","10-19",1960,0,2,"SUBSET_AURUM"
0,528.3148528405202,"Female","20-29",1960,0,2,"SUBSET_AURUM"
0,318.0807665982204,"Female","30-39",1960,0,2,"SUBSET_AURUM"
0,19.039014373716633,"Female","40-49",1960,0,2,"SUBSET_AURUM"
0,776.6379192334018,"Female","0-9",1961,0,2,"SUBSET_AURUM"
0,492.43805612594116,"Female","10-19",1961,0,2,"SUBSET_AURUM"
0,541.0075290896646,"Female","20-29",1961,0,2,"SUBSET_AURUM"
0,406.0561259411362,"Female","30-39",1961,0,2,"SUBSET_AURUM"
0,21.984941820670773,"Female","40-49",1961,0,2,"SUBSET_AURUM"
0,884.8761122518823,"Female","0-9",1962,0,2,"SUBSET_AURUM"
0,524.2628336755647,"Female","10-19",1962,0,2,"SUBSET_AURUM"
0,578.6119096509241,"Female","20-29",1962,0,2,"SUBSET_AURUM"
0,473.2785763175907,"Female","30-39",1962,0,2,"SUBSET_AURUM"
0,32.46543463381246,"Female","40-49",1962,0,2,"SUBSET_AURUM"
0,996.4407939767283,"Female","0-9",1963,0,2,"SUBSET_AURUM"
0,544.3696098562629,"Female","10-19",1963,0,2,"SUBSET_AURUM"
0,603.5373032169747,"Female","20-29",1963,0,2,"SUBSET_AURUM"
0,542.3408624229979,"Female","30-39",1963,0,2,"SUBSET_AURUM"
0,55.03353867214237,"Female","40-49",1963,0,2,"SUBSET_AURUM"
0,1148.0766598220398,"Female","0-9",1964,0,2,"SUBSET_AURUM"
0,573.4127310061601,"Female","10-19",1964,0,2,"SUBSET_AURUM"
0,658.0999315537304,"Female","20-29",1964,0,2,"SUBSET_AURUM"
0,606.4284736481861,"Female","30-39",1964,0,2,"SUBSET_AURUM"
0,84.86516084873374,"Female","40-49",1964,0,2,"SUBSET_AURUM"
0,1286.7679671457906,"Female","0-9",1965,0,2,"SUBSET_AURUM"
0,613.2073921971253,"Female","10-19",1965,0,2,"SUBSET_AURUM"
0,709.1498973305955,"Female","20-29",1965,0,2,"SUBSET_AURUM"
0,677.7357973990418,"Female","30-39",1965,0,2,"SUBSET_AURUM"
0,119.77823408624229,"Female","40-49",1965,0,2,"SUBSET_AURUM"
0,-5,"Female","50-59",1965,0,2,"SUBSET_AURUM"
0,1394.1081451060918,"Female","0-9",1966,0,2,"SUBSET_AURUM"
0,681.1279945242984,"Female","10-19",1966,0,2,"SUBSET_AURUM"
0,759.564681724846,"Female","20-29",1966,0,2,"SUBSET_AURUM"
0,756.4106776180698,"Female","30-39",1966,0,2,"SUBSET_AURUM"
0,168.91444216290213,"Female","40-49",1966,0,2,"SUBSET_AURUM"
0,-5,"Female","50-59",1966,0,2,"SUBSET_AURUM"
0,1550.5188227241615,"Female","0-9",1967,0,2,"SUBSET_AURUM"
0,746.3518138261464,"Female","10-19",1967,0,2,"SUBSET_AURUM"
0,810.4585900068446,"Female","20-29",1967,0,2,"SUBSET_AURUM"
0,838.3490759753594,"Female","30-39",1967,0,2,"SUBSET_AURUM"
0,218.57357973990418,"Female","40-49",1967,0,2,"SUBSET_AURUM"
0,5.103353867214237,"Female","50-59",1967,0,2,"SUBSET_AURUM"
0,1706.3655030800821,"Female","0-9",1968,0,2,"SUBSET_AURUM"
0,859.2169746748802,"Female","10-19",1968,0,2,"SUBSET_AURUM"
0,847.0308008213552,"Female","20-29",1968,0,2,"SUBSET_AURUM"
0,898.9322381930185,"Female","30-39",1968,0,2,"SUBSET_AURUM"
0,311.72347707049965,"Female","40-49",1968,0,2,"SUBSET_AURUM"
0,8.016427104722792,"Female","50-59",1968,0,2,"SUBSET_AURUM"
0,1810.8884325804245,"Female","0-9",1969,0,2,"SUBSET_AURUM"
0,974.7679671457905,"Female","10-19",1969,0,2,"SUBSET_AURUM"
0,879.4907597535935,"Female","20-29",1969,0,2,"SUBSET_AURUM"
0,993.6016427104723,"Female","30-39",1969,0,2,"SUBSET_AURUM"
0,391.4907597535934,"Female","40-49",1969,0,2,"SUBSET_AURUM"
0,14.62012320328542,"Female","50-59",1969,0,2,"SUBSET_AURUM"
0,1939.3867214236825,"Female","0-9",1970,0,2,"SUBSET_AURUM"
0,1111.2251882272417,"Female","10-19",1970,0,2,"SUBSET_AURUM"
0,949.6728268309378,"Female","20-29",1970,0,2,"SUBSET_AURUM"
0,1048.8870636550307,"Female","30-39",1970,0,2,"SUBSET_AURUM"
0,488.5722108145106,"Female","40-49",1970,0,2,"SUBSET_AURUM"
0,24.70362765229295,"Female","50-59",1970,0,2,"SUBSET_AURUM"
0,2051.060917180014,"Female","0-9",1971,0,2,"SUBSET_AURUM"
0,1278.6639288158794,"Female","10-19",1971,0,2,"SUBSET_AURUM"
0,1014.9596167008898,"Female","20-29",1971,0,2,"SUBSET_AURUM"
0,1113.7631759069131,"Female","30-39",1971,0,2,"SUBSET_AURUM"
0,615.8767967145791,"Female","40-49",1971,0,2,"SUBSET_AURUM"
0,32.602327173169066,"Female","50-59",1971,0,2,"SUBSET_AURUM"
0,2150.5352498288844,"Female","0-9",1972,0,2,"SUBSET_AURUM"
0,1469.3086926762492,"Female","10-19",1972,0,2,"SUBSET_AURUM"
0,1076.084873374401,"Female","20-29",1972,0,2,"SUBSET_AURUM"
0,1201.325119780972,"Female","30-39",1972,0,2,"SUBSET_AURUM"
-5,717.9794661190965,"Female","40-49",1972,-6.963987461962614,2,"SUBSET_AURUM"
0,50.940451745379875,"Female","50-59",1972,0,2,"SUBSET_AURUM"
0,2184.8624229979464,"Female","0-9",1973,0,2,"SUBSET_AURUM"
0,1684.2874743326488,"Female","10-19",1973,0,2,"SUBSET_AURUM"
0,1149.0047912388775,"Female","20-29",1973,0,2,"SUBSET_AURUM"
0,1253.1581108829569,"Female","30-39",1973,0,2,"SUBSET_AURUM"
0,823.4989733059548,"Female","40-49",1973,0,2,"SUBSET_AURUM"
0,79.65229295003422,"Female","50-59",1973,0,2,"SUBSET_AURUM"
0,2206.3682409308694,"Female","0-9",1974,0,2,"SUBSET_AURUM"
0,1906.7104722792608,"Female","10-19",1974,0,2,"SUBSET_AURUM"
0,1223.066392881588,"Female","20-29",1974,0,2,"SUBSET_AURUM"
0,1346.5544147843943,"Female","30-39",1974,0,2,"SUBSET_AURUM"
0,905.782340862423,"Female","40-49",1974,0,2,"SUBSET_AURUM"
0,121.56878850102669,"Female","50-59",1974,0,2,"SUBSET_AURUM"
0,2213.763175906913,"Female","0-9",1975,0,2,"SUBSET_AURUM"
0,2139.4852840520193,"Female","10-19",1975,0,2,"SUBSET_AURUM"
